NU_INSCRICAO,NU_NOTA_MT
89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,0.0
75b7f61b22b17fdcc865fe1a75238f4090f25d7d,486.88150511989727
92d49b237a1812dc06948114e9d1ed2ef1b46768,580.2663540709722
7a48ae2165b2829894c952ab60838a7af20168e0,452.787869136106
1ad51bbf7c21c610b0ac548d521f32e674fb524f,489.32057805167454
c7eac1d3a958cdf037b5ba6b40091feddd854f11,0.0
835ce6032947fb96ecde73b33b6caf66ae4e556d,507.3321855498945
0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,502.37303529414834
425f9cc3da2ba9f7456741f422840246688bbda8,382.9759967472037
b6e88ccc0391dece267c4d9b48c44490903b46b4,447.6384202613281
d7629981932ce24db6a7b5b517fb45a596617b38,506.40219997281594
310c3f8dd45384575fa7e50214be3bdef8544d34,582.7416601073206
53d44c22cf452cc8853c229cf25fa07a2abf1f28,419.73354937810416
13eccb901c037133fe76ecbbed58904572ff2775,468.55253309454486
d17a26497cbda25c25835ce0b4aa419ed30f2a78,0.0
89504f44cdc890073b19be26e62574c50615536d,0.0
abc18711518dabe7e3a5b7baa7de479630772981,556.2975474057793
475716bd9be22aabc54e6b6ef5958519b2416786,239.18429835938989
11c7926b1b620266e2bc1fb8eaa0197f3f9bf9ac,450.85974787607626
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,401.25679659518795
e6d95d1352ec259fc7e96050ceda73ac60f23e4a,0.0
cfacab7dac22d85fa964377ea32b4be78a3b648e,526.8798683839875
fed57b217d41195d999e8bce552d49eb76f59688,0.0
dafda14a14ae17b06457a9c751ca709641fa2a43,506.0482733890048
e254342fabb9a77fb9d3e975a61a3e30928adfda,589.7879943443256
2a099b53c306338d95920b9ea1d7a786ecd29137,0.0
ab26f24b43b865caeb74cfe83bc887b3af2fedd9,0.0
2983370b79c09bf78418e4335e0884bb926a5fb0,453.4016362058106
0807d301b8c5484c9bace1f909f1e76b8656c91e,537.3081313192099
4816f04ccbaa1e4b65de8f216a428e1a35cec252,384.2076574295333
00ad5d5600298c70d3a4511ef2e84a483bb22c86,426.7655437345705
7b807ff1f62f5e196af28f0b495c359dccba903e,440.88519524152605
3827e819a620d8f9a085c22cea412b1865aed0c7,477.967044757857
8f8c6bc5499c24cda37005caa310b7207d7801ed,550.706718598946
5d26e9941bde49a3523668999ea53f4cd6d7c9e6,452.27683120020606
da2d48a8443b76c28d3073a76005e912d2e152b4,500.7747825481982
3e5fa0fda2258366ec6de455735875bd7a86e30a,480.15688851360295
9d8fbcca019a71a67c870dce2de462a019da9c69,517.9066718233662
3dfe82e880147acb09c7170075a65b923c53b6d0,473.62961735876826
c6b1200a3cda2550da02561106d01d043db73a44,373.3694045617079
9c68cce8a9ff170ce8fdd6e30c4b48de0dd1d6c8,0.0
17a85e2166e19b1993126fbff01206beae738a06,647.4870416566229
ca61f22d18a2a12d4b334bc0886508a65fd06cf8,423.18088848985633
9f9fc65511e3191de84d8ee129a1e499bfaeadd0,451.1850095504892
14fd5065cb7cd8bb434afc81af8d05d7b92a216c,0.0
c28e871925f763bd88d85acdaccc17c85f21835a,0.0
0ebc697a57f14982a84f3eec580484644f6c000a,522.5528209105839
bd507a7d96c89d9e0991798a6f9e7e452c5570ad,462.6025666765378
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,488.9686540525146
446ced3e5fde8d61781304cb4e9e9fe131628a50,571.8281531518894
8e02a8d2104547a599667b38312691bd19b3bb05,432.15833133565815
e490a4b077b1d2750db453b48f6ad43a55cbedcb,588.2934189987875
e4c9df4005db1531039b317e86eaaeac4b06c4fe,541.4473124040254
85873d5f8b0edad63b2d5be9ddabc89dd2ddd1c0,438.43678757441677
281fdf12804aeed37efddf06d2f156149fa25757,502.39797252252777
b0bd0c8160b84d218958b30bfa84d36ae2eecc1d,538.914906200009
87fdb4510def669e4fa6434518d67d253058d250,466.7961843563931
e1e7281374350c1d8823d83d22a4f29aafada269,526.3207967740792
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,501.86469067160647
6769b690480fee480998f11ab1791b1ac6ea398f,549.4506575461817
1e2bdf3db4cfe8a735053ac6fc31928cfe675822,591.7572897763022
ef0b14ee71e890ac849c112effd0da453baa737a,0.0
2c1318677c2f31dbcacb31e0645576ead8f10e36,0.0
ba2f1709027e9bf363be7f6de512132f7d4af757,522.6360740194858
024cdddafe69a9ecc38a160d9ba4c297650d4baf,0.0
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,448.31661586009153
f92b5beeaaf6d7050f6e3fa08c3841093461c99e,0.0
6e91321e228d6d4dd87f9730a6551d72b33931ee,414.54146836784344
1e48758bf7f8af48969afa1e56ffee66f92f41d2,459.3012769100813
78ce05c90219380972197a06065cfb5a684f8b86,502.6636381854972
39aad74d8e9084f2facfccae4199d91c62db98c4,0.0
d1937748cc2c90942de393c34c2255137c803eb2,500.90268333128506
c133dc2945c16fb60ae37db0bc7743959f3da3d8,401.7486719864186
83fa6da48f33782c6dcc3ff3a64a94022221df13,370.41079957382465
d26a47079931199956f0b05bd3dcae4a0273459d,408.9538237432784
9cc4861e6d7a0a86caed8d7b063635cc90133b5a,0.0
d302df44c6e15373315852331ebd3b6dbbb4f2cc,576.8810026025915
7c75c93b5545fdd9e5beb09c956a693548424643,414.0066105046444
85850927c26adce658c878c72674532ff1355a0a,467.51657792182044
d1244777ca02ba8c470c11d07fd4d1f1aeef2841,488.15659316679495
ffbae0ca9e948254b873fc862b12fe39957058e3,440.2560490674247
35338f06701599600faa271b375044621238af07,0.0
d44b87fb81b1c525b44b845d8f4311b137a7ca55,0.0
b96064b65630b4832f20c47ce3b7ed5f9be9a052,481.86093301483254
f15ba67882369b617b42295b716c82d8e5af5c70,584.0952437619358
4231b98f39f34149443bd70a4ccef54336a925b1,584.7840948234932
f35249833d1bebb70b5fa6345904cb0e3f222600,584.4475113216192
407d69d21909f9944c6ae17a2a3266993b2a5846,506.07412970119816
5eb3d9141dea67e92d64e4de349dbc84f7e4daad,0.0
e4af0fe1eece28c3316bdb5f7859e0555d816adb,554.9629417206132
01ece8c37e9e349da24020b3a914426b212bf893,544.7792947830953
e2340afbf8f44e672546d21c55a7f16918540ae5,509.9360812415726
b2e5a9e7f53f8f9a8078a5bee7ec6a981a95856a,502.186116033937
fa6c1cf41ff915d405e1f65f10f564a117baba9d,520.5337364060802
95b67d2b35b0e9d32ffa518017824bb909f823ff,582.3720717469209
601bc46879ceda8acc99c9e024bcf5ae418bed93,0.0
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,595.4173401282791
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,466.59452092158347
238f25431ccbb438872d987652ccf5bc75c0de28,0.0
e764e0c5d6420b20733cd195050ece92813088a8,507.1780320039878
5885904584fd96c4b81b1c7dba12d3069f1279e7,458.2024861028214
f3d828523fb53b206d38e0d6c383dcb8386fff06,492.25771724794754
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,486.52906414331494
d93f82953b232e32f09c49980023a6dd5190f82e,423.7016321485567
ebb32cf7d8b122a5dabd41723d31d834147b0944,411.29053099401324
26451da54b7c50dd68a91b78480fae246c5c9533,98.73519466780515
7ede2e4d7b38337e9819adbcd29f493efaf1422f,458.17684717306634
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,439.4114474609539
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,0.0
4c655a6be04f11039d8691c84f32a127aa31302b,471.2435184820092
9b11807d3cd299ae7c4673b996efde237367869f,479.3493300727755
29fafe8bae98f668dd51b9f8be530d27463d1028,0.0
e8f1b07f87537cb6dfa1ad1427023dc333615908,471.13327549779274
36aebe2504c407fae6a55dd78b6088606650b14e,0.0
32d60cd95e9dabae2aed8f052195d6eed8703ed1,0.0
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,621.064197698354
ef18490c7eb36b305d531c27369096537d08755f,434.8521352854192
c69a7ad481dacbef32e5b399675ec26c653c0983,470.88686831677154
cf762d282e71afd27f192bfecbea9deecf0e48dd,388.860682700183
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,502.83477748639206
f97331e59feafd161d011018f9c74fba1fae199f,555.5914666776596
58aa87c8d62f7e274075e201f0321699b63a2449,474.77491604121366
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,0.0
22a5b471349d6a7f6481f7e41e759d42d700f321,0.0
c098d4843d7e2c6f092659d6c7e856561e1bf965,436.39175418909707
69b82b274c4e45630e076443ad0f92022d55f561,514.7974518633325
88c09b0e47df70ac2a800ee9356c07c149e47965,514.1629643739885
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,510.4851971747434
130552305b1d235736ead954f3a39a31a5e26a85,484.22363281704344
4568958f97d91d411e056f26e468826db0f65252,123.2043212447254
cbf871506b2a8d2a250a613b163fd36613967987,0.0
38a2d03c567e15017340fc668151031745829f6f,371.9799196324362
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,544.6906180150702
f34367830fcea24bed44531a21723c743aa23388,415.2994037268306
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,0.0
2947711097206170cb5cfcad8b3264e7d46cf84b,549.2808210139779
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,376.0204958221115
4236bab9aa4fda581822d73b2673e18173259236,522.9312562695402
8b74ecf4de459564720217586afd122cdd9a8dc7,396.1455956068691
3159104a8cb51f88391d02e5679c7b8164e3cf3c,451.65604800045475
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,0.0
ea71616417d91e7c2de90e3cc7e429379b8cf720,500.59015013303735
b88b2ecdda851269372c7abd185d062a7e6d2c06,505.67612654435504
9c73e772e63092cb448869f90d7a2239dded321b,0.0
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,393.08307167827934
98aa4c1c55ff040e12b69753c3dd1b04875ef742,0.0
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,0.0
d945f52c48de4820b70d2ff189e79d3533d6ad19,472.5627993132016
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,517.5336752092039
52feee56c52b89353482d8ff79596da74721397d,486.75954166951755
4e18ab8ae4fd83938f5494798f508d5367cac2d2,429.22867953442994
7730709b7ca12db00680265a9cc539d8aa1fc514,0.0
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,470.2511690765716
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,403.49194405353165
54ff102165b4e93fac3b1f5da7f71819da23748e,424.1623406341191
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,430.4320791659475
2d5560d6dbef33600be60952b3aca292c59ea7b0,468.10927952330286
980beb6549cdfb6c50c021ebac3193ab8a767283,392.8782313710776
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,380.6304323114273
976c956801b752be72d06bf859a82f6f8d81f125,431.7702211968822
d623c0a31c3bed84a4bb48d84e71fd2680276aba,0.0
18f200b076c037a10fa275ac170a70490f5dfbb2,486.4617588064148
42d7da47303db95ea24874a9982c45e9154fe14b,0.0
3eafd7a24678d09e9e32a45cfadd28505e3868dc,0.0
cee30066639835f12782e9590849ca897ac1b171,581.1053325410895
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,539.4754765549392
0181d96df3733bc40c221a488d453f150d34d829,468.7494827060814
c9d8c520f64aa59e3b241482268d5071698514b7,429.51623933805996
e4429cb4643af3638695f52912a9594f6bb5254a,486.6595007616656
02b349161484b5bdda3e5de7767518da1ef52564,0.0
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,525.1813721637693
23aa1ab1064be4febd0b0e54f239176bac13d4a2,533.8667319659888
813c8241c45c9baf7cc1ecae80a0690059c3d99f,579.66130108395
27ab51f4028992f4d54134a73a8bf348d9d8474a,474.38497591121063
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,475.77051543529046
4b213cf1f92a34b91d49d99d859efe8a2914694d,524.7461449613915
63393ce3741aba030985130fbdc82348bc5c964a,499.1333397605507
a0844cd384bb27f263b50028a152e1aea6f3041b,459.82036759095666
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,0.0
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,466.3029857495372
05bed747735a3b719cf869424f7a86c902bea946,0.0
d0acd5258d606e92178448427c5c8b15ab1b4fc8,575.3780264895578
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,0.0
97b06064bbe6f8ef5c82aad4c36edd13027bd276,496.2150443980657
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,408.2826567222301
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,0.0
51e6eb7de613c8b30620286f5c0f462e81001120,369.3919987477622
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,468.7415071513381
72fb4a27711b359a6195f60a1ecd7e363180e008,484.35825033769885
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,454.5191069085871
39d2bd056fe559e69df7f1ee9598823180c8f7e6,500.2810151104001
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,529.6561151566254
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,586.0399497451101
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,470.9466291032099
4a514b8fa6795dcd5e14ecd1c907d540244f637a,500.24425734076107
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,453.60527729479617
13377ed3698676358403b48d0eda8c7ee1d6aecc,606.028158038925
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,466.8446068443864
ce766367ff6851524770c40400c6ba253659f78e,0.0
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,506.551465297602
a69d75df09174f2e48c58f4de054e5aedfb3dd93,91.3752223356078
ffd73716669770ef69fb5db55c040b4bf9ca8876,491.7540035490255
d4348ecffd6bcf2240a87e2894b44b060871b4a8,481.23196003683194
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,368.03528533562496
20b0239ad3768ac025647a4114172ab3732b56cb,579.9632382432385
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,432.3041818219046
841018c0f460b185b0203cd15e9d649e226f0177,0.0
df2acc0d65eae18026825eea094d5860a7596d0b,584.5561436298957
3e496cde35ea69dd40732f9173985b576e676117,112.02529260508429
5e39822518efc205895979466db22326f89c5141,0.0
f84c83e72774e002b242e071238bdd0325b3d776,0.0
450cca333151ec503717ae505d19a34e1eb101ba,401.70390149219355
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,0.0
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,422.663623382901
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,0.0
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,514.1067048569003
77b19663f69d3e984be73a22a31d776e7c04c45c,411.50996235695476
675adb56716f130faa018d3736a41be1e2a17d31,0.0
54da87b25a92c3b2315e1a6120398c2712416a14,407.08149535598454
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,477.4859245029586
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,0.0
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,0.0
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,0.0
6583c26f055db28ad39587d7222d4bb841e8ea67,465.4845938999949
db9fdf021693e9620c80ed9a4d414557fd6d19f5,366.59299880908395
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,560.7082556279853
a16fec7d39e6888925c45547f002554482b7cdec,359.42710646876975
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,421.03972630945816
422706a8f501b893c3afcf0568ed96d27e48c23e,483.939627030272
910beddbfd181b30cbe00ebf15707179709b2e1c,121.35384178004941
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,449.8184550824034
2ea05555158319a6deb81688815814e56eb1d0f7,0.0
57b58443cda566f5cf3bd4e500b8623eb9709975,547.8860098452344
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,438.6766806345609
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,0.0
e19c44f83bbd09c6a4225663c603f66d32b8edb6,456.0764907270684
7d792999dcf5d87104871e8f4030b7d777ebeb48,0.0
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,0.0
8c000f24fa59f6853dd3934d184bed253ad81c40,480.5887899778443
cc1018598e1fc9a11fc3e0f37b20afa3148783ba,0.0
dadee048244caf3d6c6e6fb9fa46f047f30333a7,0.0
92d26d442aa39811a925e409313c2155c70bd207,470.04690661349434
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,572.9070184418681
51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,0.0
e0046f52481512ec10030f695dd3d56c14963819,545.1976862112991
4c3d0438add4c03cb81a25c5eee309226aa28053,509.2268501911696
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,531.7339934020487
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,0.0
0ae9567502f385d06a8367de33e93952a2ab70c0,517.0716747339876
69d2ddc8bdf8d604a71a2752b116907482329a27,392.21909666297205
a1203344dc3ac6e15e54db1b21423904cdd91800,435.05595803782745
c759ad904d22197f1cf3b5ef9e41ee1609513cea,650.4213332249017
9c116780cc06704304d288d079076f160a17e16e,471.4927095343671
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,417.8709028579126
29ff45ccdb3218636888020586ad0937061d5fce,517.6689418632416
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,0.0
56de6d3b1e9154dc987213e9be4c1cd4afff4844,0.0
42e41941b2e875c39adea29e0316d4463b645bc9,593.5830016131725
8bd03c9e28441366b398da85e8cc788bf1cae5e6,447.0640321797696
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,477.7421868686077
c5a416e9d46068859aa2aba316db0653b8bfe95d,459.57476739629993
79241e179af88eebfc54cb143d00a31f32dc1543,408.21224762370673
08388faaa66a1114f5c9f268f91604a87c53bc1c,411.5887595402349
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,0.0
755163a5846bc975b2f56d173b8d007274af14e9,415.49863761109253
9dc8176b2b435cdabef75b6bdba80010da32bdac,481.7941955349242
db58077a6d9064040df91d4c211f102003d2e1e2,461.5626743214905
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,518.0194801167105
16397992b0106ec27c19b528b0e054cd177ebc22,550.6465756017991
ac31ca75101445def2cf48e297b8928655378167,427.6983786160261
278fefb75892bd65c121cf6c61ee1a4b78cf7929,0.0
8fe81ee79ae22a3b9cd83a833861e0970c565c29,415.5103772980238
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,541.0759915810727
172c3201202c7da0b9a8233e72fde6d0c6f8d388,440.59291151058625
798aa833377b56d48abf3216c1b5a631c3149322,448.5608476992746
1e640126b34faff7accbcc0682260a5ab9476f66,0.0
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,609.4226194846512
5bc8c472a9d28a0d0f92c9f46470258394d7e363,442.1710712261479
826b79288e1f91a3e15010d40bef197c37340b69,426.9230000580193
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,574.4395662399966
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,543.4293817929891
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,405.0420831911603
fcd382593b2bba0637f03548f6a0d7da6835f51a,470.4923570722276
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,579.797812688472
a7cc1691397eb337db3ab74d7f15d2682ce98f99,0.0
a23b332bafcca06eb8cefda864c756f5791de732,541.2110859759683
ff298bf688bde9db13791da42e91b7d40a02bd0a,514.1153129896832
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,544.8167036984134
ddd777e1831b4503bf1ab99610fd57852b52b2c1,426.7977362464065
19e929094c9125d910057a57e7f5848a0664b815,399.8116113195352
c3b3a42edbd7966a308858e9c60a0f5699280255,532.6915557785734
69029c08cd046608078c004179d57137c7bc9789,503.60596569651085
06f46db734fb75f5a610d28c37b830c2c0c193c2,519.4575684548693
420e2c2feb6b050c91b9badff729fa95cdc9cd73,597.3587704203381
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,532.6799688113894
296c589f825e518bf2656d32ca54043e9642b5e5,511.57072495232035
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,484.68025256337825
69bb73b125a392aa8bcdb97ccb824827a83f02a6,564.0768642555611
41b5f19354c8262b799b2d6fd433f5f056d64c21,408.1280432862763
179e4eb03317a216cce73131c1fe32df6d7affc7,427.7006376484852
683d4874912f09abdb539e4d53f4c466a7b22bec,464.6442684998846
2d6ee8009d8d740b82fc986536a6046cc07a0547,0.0
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,464.08617550182544
1e198a957380b99a5522bb8ccd848c77cab55cd4,462.2178835334724
65116120167f20ec93fb8a852a2ae24c6ea83e3b,477.0061791266384
c6cc92d5343c2833343ca95870de90ab97e954ff,468.93979316285015
851f227e847b2fa8e19b9f120d42897c27c8569d,0.0
9b413c2c7b2222d50e112d2ff513eb8becef359c,392.52343834933004
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,545.5623924961645
c389d7fe6b068ae69d9e18e860116bf3e83729f5,457.4154004952006
04b6d3386f2ff30822cea94b2335647b08634f69,412.9866028350955
1ab970adf4511759f8696ed663087edacc27afbc,119.46141578980912
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,443.4522121598325
f79f9d53534914cc05e3b69b442befc8747d39e5,513.1268391464303
b9dca5370778c64f1743eab56bcff742b312866a,482.89319718967073
f5a8f5810316ca0e32f1891b295b2ff52855031e,457.84855732585896
467224cc802895d7c56ddade42b895a4f9feb351,495.6343629671066
ecc35aaab26f1e81337edcca3215aeee255fb4a8,381.4684759071381
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,513.360465975907
5d6b378efe9bee999365f7e7f2baef121d802554,419.53507171869626
e559b0224c70c5f6375cab74919eda3157a95fa3,358.4362033926508
e08934a95a0424ab45b35196cfc130079047bbb0,0.0
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,464.3438158960968
e9d39ade4112655fdf26965da153d02dd6a97b69,0.0
942dc483fcd8124d7fcf466f510d86ad29f15e15,0.0
3450b511f871652abae2d58183296f0e72276a87,370.74353720844493
ac622d213a881f9eafabd518aeb3aaa5b45db706,481.4818459900495
3edb63618d5cc43193bab8193e35a631410fd76c,0.0
a43be57516977c471b76b5b4189d4cd1167b5d11,0.0
3e560c1c260b4313ad253f31c77cc6737f3778a1,372.40627795917425
8252119c0397e283807d1ea96789b09a95ed70d8,0.0
cc8c985befebe7bb7783571e9b77943fe08ba612,400.94225332029254
828c1553914afa3fa85435ae1acdcf8d125dd969,505.3352685054976
301cc8580119bd31cc5049ce7de3950bf7359f53,384.4922556135736
e35c8e0bf8466bad9e5a55d141e58928729468fd,420.6842178203212
bce711a004527400034e68bfc44f549f24d23904,504.91890592859767
14cf801dea9ed60d04697cc3f18dfda874a49e1a,0.0
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,467.440787964242
bba61862a0d5e374946866314eef256b08869072,437.56377109721285
9834c1fe9a6e135008415863a86272af15f872ba,467.3942125627935
8f751f14b74f7a5583bfaf744c90299d3b02f60f,449.23608538305336
46bcc20269811392c1dd18d0b446fa85aa6bc02f,0.0
6798578a55f6837578efc13df75af7044f25fc83,532.0917933739148
296d043c4cf92f5472007f8d2b26aef6ff465cc8,428.23128877031587
a14a44ed88d9356f9c732a2bac09796b2142cc14,586.0990074076832
72476117cd53a73c2173cf5ac81e4def90f96ee6,455.5732391059817
a448ecf06c50bac45592d241cfcffe8c91778336,605.8854441063003
c277a60e771011de2be776c1079af2116f7f7cc7,516.2962190067161
6417b48130cec022d06033bd008866e3224b99bf,452.9320318800717
d0ae824a3c12796d5707fef22708b1c8d4659176,360.6144560650383
0d82cdb31205110637841bfa1bc54356f610b359,467.7847177305872
523161b8f9d3a07af0ef0f9faff9ac24ed6a3c72,64.9110679753272
706cc284dab3051ced52adeb62818c7bd0ac42f2,462.4035875013299
16bbfb1023120278eea074c72053e5cb81504fe8,452.53048694313003
c88ee0a25d42440c7b586513c62fbf3376851c8f,0.0
dfd4c2302f9c0925421d2439c964aeac081a9adf,340.73300373262805
1de35a53324e9ea51063f098dc18d615ae2bd66b,0.0
f294190285c04b1d4c5116eb0f3bfee2d4171110,505.7177920700331
c2fafee12060b2f506d4a62ac9c85eac28ca702b,0.0
555f23ecb19709bbc92ff4f0d2b987306c1416fa,402.2339708692813
021d0f62e28803aef8c35bc0e4313b4ecf1d2981,103.90111136372327
8d1967edeeea7561710452a89b98f1baffc32a6a,394.0872827357181
a9c9859c7bc1fff2cf8e1cb92db9325a207fbb0b,0.0
a04d8a60ddffbec04f7951e77d84f570b689cc32,528.6695809643574
859c3c94d0bc245c26422abb7f289331ef084797,554.7756440635609
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,539.1217245669693
18b4a466301d3ae63a0a2f84734fa1e69774b180,415.7345230299518
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,424.1447303038872
590de397312d2abf63ccd52fb8f46fa720b4284c,506.07465540046354
b4e1261b410cf336bdbdffa6991b5fa5664704b4,464.8577939496699
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,439.37725002759777
55d252dc2cd12eeb11859aa80654cbb2caed2c88,436.7075782017223
2a39d36af99267f5f03a6f4e35cc252146201fef,0.0
e5556fe7aa9fe6d85e337467a00fac61f9df2460,0.0
e84cd2e6149416241129c24b20ae6e3cca3bb521,417.75376216923644
b7768c154de5b67a043e4b97c2b0f82d06830f71,543.2767715851714
77328cba4cf800777d4469e48a0cc95fa1f09d4b,455.0326566317239
48567b1c49438b0b24e7e338372e08c6b9f09818,414.0950706494551
da93c07fa0a9d683b5d744b341888cc489ebef1d,470.6698735410598
6a65b52fdf5b7096d9730d7e32a2360912651ba2,0.0
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,443.5006519593511
9c613b956fdd251bda7a8ac21441f5fe67d7f357,467.56352318616274
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,416.49856384353683
1b1326bdd1998fe5c1b7e6071e6b0f9881af6319,0.0
09c63fa60a00172475617c0c671b9cc60f149dcf,459.57357694666166
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,486.14928607098375
ec2bd1d568a708cdb28d059820416bdda79557dc,413.73176661844997
fc7bb22ee547c81f2de75c284984a67db00f2322,529.4564697073572
87e42e3f1e79c11b9bec6826b4f814304531478b,417.44438585937417
208b03e228c504e12e4c700aac9495b94b4c7407,614.4367728029117
2e2c64e5e2c9a9679560b233d2ad216ace93f660,499.12959345298066
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,565.9908129923874
1c28248e98845afca1865c459314249feea999b0,0.0
493e19b41cfe9968dd0eaba1868bef1b3d84defc,520.244587326467
bf431548e10941ab81b1a34f92f1cfb01950fd62,485.02114287754733
a91404916fdccca1894af4edbea7666901f6252c,541.9288680894764
95ad9e51dad8e089af0b0d39c0419064ca0a2840,0.0
940358b0bbccb29c1d2a79529b2172c43da6cf7b,426.550470213008
947c15e258fbe04cbe9e6beffd2c8a16b959d781,484.8174587714236
293bebfab8bc0f1981e06f74729451ad261c408f,518.2007994948292
21811108f3f9679121c19ea24f253687e2fcdb2d,576.8804187543127
d71ea9e82f6b226de3a80c0a6852af12f98cafdd,328.0708106071
e5099c2b9af1492528206c5324fc629b53d39b8e,481.70862338326344
db83eecf9ea6d34183bdfbbd3a294239d209998f,448.98861651254464
4293ce669b29af8502f54e8c681f35ada3faa9e5,373.2893474835463
31ff07e2747bafb95752566b0f5a64b922882904,415.1739514275013
fa69a477c4c6483c3bfbbfc691f7be572baca304,582.778453549513
3b8a8d9ba1ade08724431323599b06bb8979f602,457.7809751063328
